BasketType,x,y
S,-73.86883814,40.74949699
S,-73.86366684,40.74990338
H,-73.884116,40.71252124
S,-73.87918074,40.71297665
S,-73.87862284,40.71296039
S,-73.87761433,40.7131393
S,-73.87662728,40.71328568
S,-73.8762625,40.71330194
B,-73.87553294,40.71330194
B,-73.87503941,40.71330194
S,-73.87915928,40.71253751
B,-73.87782891,40.71268389
S,-73.87338717,40.71304171
H,-73.84407599,40.72185655
H,-73.85564167,40.68167615
S,-73.84950478,40.68307556
H,-73.84064276,40.68593935
S,-73.86744339,40.69145507
H,-73.85283072,40.6936352
H,-73.8526376,40.69335862
S,-73.83684475,40.70803202
S,-73.8255151,40.71180559
S,-73.82843335,40.71144776
S,-73.82974226,40.70957726
S,-73.82965643,40.70905676
S,-73.83152325,40.7058849
S,-73.8325103,40.70466491
S,-73.8325103,40.70422571
S,-73.83225281,40.70259901
S,-73.83199532,40.70084213
S,-73.82656653,40.70100481
S,-73.90033801,40.74568491
S,-73.90548785,40.74617261
H,-73.90523035,40.74568491
B,-73.93949826,40.74985461
S,-73.94874651,40.74489646
S,-73.95104248,40.74341708
S,-73.95344574,40.74249041
S,-73.86325915,40.67965023
S,-73.83098681,40.68889252
S,-73.83094389,40.70847933
S,-73.81708224,40.70275355
S,-73.82665236,40.70054118
S,-73.82379849,40.69072292
S,-73.81888468,40.69178047
S,-73.88470609,40.75003342
S,-73.88455589,40.75021223
B,-73.88371904,40.74886301
S,-73.87116771,40.75168348
S,-73.85860424,40.75102515
H,-73.86255245,40.75021238
S,-73.86175711,40.75017159
H,-73.87224991,40.74872484
H,-73.87300093,40.74869232
S,-73.87493212,40.74844849
H,-73.87415965,40.74856228
H,-73.88218481,40.74771696
S,-73.86853774,40.74906621
H,-73.86808712,40.74909872
S,-73.84788473,40.73024745
S,-73.86582334,40.73172713
S,-73.83239229,40.71476574
S,-73.84584625,40.72010018
S,-73.85121066,40.71063451
S,-73.85056693,40.71055318
S,-73.8567682,40.7116592
S,-73.89102538,40.74921251
S,-73.89063914,40.74926128
S,-73.89102679,40.74894443
H,-73.89068347,40.74892817
S,-73.89014561,40.74931005
S,-73.88978083,40.74935881
S,-73.88971646,40.74901744
B,-73.88450224,40.74984648
B,-73.88488848,40.74981397
B,-73.88420184,40.74991151
B,-73.88398726,40.74991151
S,-73.867894,40.75212223
H,-73.86937599,40.7494321
S,-73.86252959,40.75007406
S,-73.86304457,40.75015534
H,-73.86383991,40.74949713
S,-73.8456424,40.71979931
H,-73.91307313,40.74390479
H,-73.91277273,40.74396982
H,-73.88950188,40.74911498
H,-73.87521107,40.75095186
S,-73.87143452,40.75121194
H,-73.85689695,40.75450355
S,-73.85713298,40.7544873
S,-73.88097246,40.74809898
H,-73.87852628,40.74834282
P,-73.8815089,40.76432054
S,-73.86153181,40.75019598
S,-73.85910709,40.75089496
H,-73.85614593,40.75169147
S,-73.85642488,40.75161019
H,-73.87605865,40.74860292
H,-73.882217,40.74803396
S,-73.88198097,40.74800144
H,-73.88185222,40.7480177
H,-73.88017852,40.74821277
H,-73.87987811,40.74819652
H,-73.87949188,40.74826154
H,-73.87923438,40.74834282
S,-73.88247449,40.74803396
H,-73.87814004,40.74844036
S,-73.87798984,40.74847287
S,-73.89587715,40.70378707
H,-73.90383794,40.74506771
H,-73.90343024,40.74497017
S,-73.94692493,40.74783131
H,-73.94806219,40.74802638
S,-73.94686056,40.74812392
S,-73.94801927,40.74836776
S,-73.9349301,40.76142029
S,-73.86871315,40.73317518
H,-73.85699351,40.7166117
H,-73.90306546,40.74575072
H,-73.90323713,40.74544185
S,-73.90302255,40.74547436
H,-73.90362336,40.74539308
S,-73.9038594,40.74537682
S,-73.91413762,40.77875971
S,-73.91443802,40.77901969
S,-73.92531331,40.76856205
S,-73.92523123,40.77214622
S,-73.92518832,40.76878236
H,-73.9280851,40.76978991
S,-73.92782761,40.77008242
S,-73.91082939,40.76865955
S,-73.91123708,40.76872456
S,-73.91357597,40.76588057
S,-73.92020639,40.7626139
S,-73.92005618,40.76282518
S,-73.92033513,40.76300396
S,-73.92052825,40.76277643
S,-73.9250129,40.75663272
S,-73.92537768,40.75679526
S,-73.92587121,40.75703906
S,-73.92617162,40.75716909
S,-73.92670806,40.75739665
S,-73.93541987,40.76157373
S,-73.82725554,40.6897231
S,-73.83120375,40.68861671
S,-73.83165436,40.68814487
S,-73.83332806,40.6876242
S,-73.83364992,40.68793335
S,-73.8422759,40.68508591
S,-73.84555892,40.68454895
S,-73.84776906,40.68357265
H,-73.83969099,40.69563401
H,-73.83941204,40.69540624
S,-73.82486767,40.69039858
S,-73.82842964,40.70063171
S,-73.82759279,40.70037143
S,-73.82274336,40.70181924
S,-73.82044739,40.70198191
S,-73.83239931,40.70642274
B,-73.89967515,40.72342664
B,-73.899246,40.72367058
S,-73.89531925,40.70373036
S,-73.89506176,40.70278688
S,-73.90455677,40.70041184
S,-73.90399888,40.70046064
S,-73.86066137,40.70336344
S,-73.85555444,40.70284289
S,-73.88036326,40.70218499
S,-73.87995181,40.7020946
S,-73.86722741,40.72182389
S,-73.8674849,40.72205156
H,-73.87892184,40.72532023
H,-73.87917933,40.72535275
S,-73.8795012,40.71253738
S,-73.82910089,40.71405903
S,-73.82068949,40.70198978
S,-73.81719189,40.70226633
S,-73.81759959,40.7024778
S,-73.81781416,40.70249407
S,-73.81729918,40.70251033
S,-73.81753521,40.70275434
S,-73.83101063,40.70872411
S,-73.83077459,40.70880544
S,-73.83053856,40.70895183
S,-73.8301094,40.71373374
S,-73.82991629,40.71368495
S,-73.82970171,40.71360363
S,-73.82946567,40.71355483
S,-73.83023815,40.7135711
S,-73.83008795,40.71340845
S,-73.82989483,40.7132946
S,-73.82920818,40.71391265
S,-73.82903652,40.71381506
S,-73.8288434,40.71394518
S,-73.82882194,40.71373374
S,-73.90227851,40.71782321
S,-73.9014202,40.71468429
S,-73.90075501,40.71404998
S,-73.90060481,40.71333434
S,-73.90034732,40.71165908
S,-73.89953193,40.71117113
S,-73.89717159,40.70655169
S,-73.86030732,40.7120657
S,-73.88941464,40.72958063
H,-73.85056929,40.68316585
H,-73.85016159,40.68326348
H,-73.84968953,40.68340993
H,-73.84187894,40.68524862
H,-73.84280161,40.69536866
S,-73.85141618,40.73611706
S,-73.85124452,40.73571058
S,-73.85109431,40.73543418
H,-73.90425261,40.74483943
H,-73.91345795,40.74446552
H,-73.91290005,40.7558769
H,-73.93105324,40.75735601
H,-73.92119391,40.74106091
H,-73.94246919,40.75418775
H,-73.81976453,40.69154189
S,-73.91264041,40.77473715
S,-73.91356309,40.77506214
S,-73.91388496,40.77527339
S,-73.91418536,40.77504589
S,-73.91493638,40.77602085
S,-73.9145716,40.77577712
S,-73.91452869,40.77528964
S,-73.91424974,40.77551713
S,-73.9105161,40.77650833
S,-73.90850337,40.77104841
H,-73.90818151,40.77127591
S,-73.90573534,40.77283593
S,-73.90601429,40.77257593
H,-73.9106706,40.77587461
H,-73.91236575,40.77447716
H,-73.91210826,40.77468841
S,-73.91206535,40.77356718
S,-73.91071351,40.77309593
S,-73.91032728,40.77281968
S,-73.91002687,40.77257593
S,-73.91032728,40.77233218
S,-73.9099625,40.77205593
S,-73.90856775,40.77483465
S,-73.90779527,40.77381092
S,-73.93062623,40.7644179
S,-73.93041165,40.76471044
S,-73.93118413,40.76599433
S,-73.93081935,40.76579931
S,-73.93043311,40.76688817
S,-73.93017562,40.7672457
S,-73.92588408,40.76238637
S,-73.92011197,40.76643313
S,-73.91468318,40.76453167
B,-73.92112048,40.75658395
S,-73.91700061,40.76170376
B,-73.91418966,40.76449916
S,-73.91425403,40.76371906
S,-73.91388925,40.76355654
S,-73.91307386,40.76318274
S,-73.90807422,40.76043603
B,-73.91622813,40.76201256
B,-73.91564878,40.76271142
S,-73.91680749,40.76098863
S,-73.91845973,40.75892448
S,-73.91895326,40.75856691
S,-73.91732248,40.75798178
S,-73.91549857,40.75751042
S,-73.91470464,40.75713659
S,-73.91253742,40.75573874
S,-73.92639907,40.75694154
S,-73.93867285,40.75045593
S,-73.89558586,40.74055561
S,-73.89575752,40.7367349
B,-73.9417413,40.7508298
S,-73.9068511,40.74518885
H,-73.84647328,40.68370066
S,-73.87040315,40.73422286
S,-73.82807093,40.71116391
S,-73.82746187,40.69461766
S,-73.8512495,40.73155718
S,-73.83267016,40.71599783
S,-73.83127541,40.71490814
S,-73.86125177,40.73008086
S,-73.86080116,40.73047111
S,-73.86306892,40.72998714
S,-73.85598789,40.72736916
S,-73.85008649,40.72412591
S,-73.85144548,40.72245091
B,-73.94093449,40.75047218
B,-73.93842394,40.74873283
B,-73.93743689,40.74863529
S,-73.86154113,40.73018227
S,-73.86072574,40.72988958
S,-73.85244308,40.72686506
S,-73.85111271,40.72614956
S,-73.84952484,40.72466976
S,-73.86235652,40.72969446
S,-73.85173498,40.72564546
S,-73.8408774,40.71964468
S,-73.83909641,40.71886405
S,-73.83873163,40.71871769
S,-73.83680044,40.71783947
S,-73.83431135,40.71618058
S,-73.8351482,40.71678233
S,-74.08598182,40.60592611
S,-74.08328262,40.61634473
S,-74.08332699,40.60388476
S,-74.08632547,40.60558712
S,-74.07560596,40.62734012
S,-74.07808272,40.59455282
S,-74.07591499,40.62754487
S,-74.06361174,40.59928614
S,-74.06848899,40.59253561
S,-74.0677469,40.59235378
S,-74.06759726,40.58994221
S,-74.06579036,40.61400595
S,-74.09495875,40.59657912
S,-74.09542913,40.59641857
S,-74.09590658,40.5956674
S,-74.09640122,40.58914418
S,-74.07251997,40.61378632
S,-74.10063396,40.59113921
S,-74.09581041,40.59627775
S,-74.08886997,40.60758275
S,-74.08868638,40.60749496
S,-74.08940033,40.60733608
S,-74.089871,40.60768091
S,-74.09014688,40.60780925
S,-74.08588067,40.60530336
S,-74.08367697,40.60354529
S,-74.07651627,40.60516888
S,-74.07363387,40.61528632
S,-74.0760337,40.60514807
S,-74.07282498,40.60459606
S,-74.06919267,40.60328645
S,-74.08039948,40.62863612
S,-74.0762793,40.6005645
S,-74.06220075,40.59635715
S,-74.06806943,40.59563511
S,-74.07638134,40.62943097
S,-74.06845411,40.59711108
S,-74.07626005,40.62872074
S,-74.06830254,40.5976932
S,-74.06389491,40.59863522
S,-74.06423116,40.59909688
S,-74.06504047,40.59885513
H,-74.08926948,40.60928046
S,-74.06744959,40.59798154
S,-74.06420331,40.6000644
S,-74.08743178,40.60884168
S,-74.06687586,40.59106019
S,-74.06832257,40.59216199
S,-74.06744208,40.59175588
S,-74.0692865,40.59515251
S,-74.07001974,40.59661136
S,-74.06807299,40.59282879
S,-74.06916573,40.5936844
S,-74.08566514,40.63372646
S,-74.07031353,40.59697175
S,-74.07964628,40.62868384
S,-74.07582182,40.59525383
S,-74.0751097,40.62613735
S,-74.0761772,40.59513586
S,-74.07586793,40.59466057
S,-74.07166997,40.59815193
S,-74.0731029,40.61532619
S,-74.08159461,40.59881523
S,-74.07932214,40.62899872
S,-74.08028166,40.59830057
S,-74.0710044,40.61258792
S,-74.08369475,40.59755011
S,-74.08614963,40.59432542
S,-74.08695898,40.59233253
S,-74.08896926,40.59052949
S,-74.08939775,40.58909865
S,-74.09174629,40.58744327
S,-74.09062981,40.58763596
S,-74.09413321,40.58510355
S,-74.07080705,40.61143247
S,-74.11158582,40.58127035
S,-74.10136928,40.58906576
S,-74.10321698,40.58739261
S,-74.06415084,40.61174999
S,-74.10966295,40.57958875
S,-74.10656915,40.57865756
H,-74.10387567,40.61718909
S,-74.09611335,40.58265641
S,-74.09118689,40.57167292
S,-74.08685618,40.6322565
S,-74.09976314,40.56161836
S,-74.08431002,40.63580974
S,-74.10784481,40.57182209
S,-74.09085288,40.57071021
S,-74.09144238,40.57176439
S,-74.09384187,40.57233314
S,-74.109859,40.57089641
S,-74.10809713,40.56991513
S,-74.07634952,40.62752736
S,-74.11577131,40.56393719
S,-74.07495889,40.6258442
S,-74.11508118,40.56463173
S,-74.08507367,40.61503717
S,-74.11560913,40.56519239
S,-74.11399421,40.56570502
S,-74.11319099,40.56654707
S,-74.11385531,40.56690955
S,-74.11209329,40.56769711
S,-74.077848,40.62179323
S,-74.11274243,40.5680631
S,-74.11141459,40.5683736
S,-74.06617236,40.61380721
S,-74.14369458,40.57609587
S,-74.0677912,40.6160417
S,-74.12585082,40.57632333
S,-74.11917483,40.5758099
S,-74.1201828,40.57604127
S,-74.11898117,40.57503475
S,-74.0792419,40.62441632
S,-74.11783723,40.57509581
S,-74.11550903,40.5731996
S,-74.11525336,40.57308449
S,-74.08445627,40.61501232
S,-74.12772045,40.56459411
S,-74.12720817,40.56436162
S,-74.12501232,40.55901328
S,-74.08036408,40.64459569
S,-74.12484705,40.5597729
S,-74.08059911,40.64490091
S,-74.12543651,40.56195402
S,-74.08100586,40.64716049
S,-74.11869717,40.56212046
S,-74.12067918,40.5603365
S,-74.11101219,40.63787554
S,-74.11097907,40.62955128
S,-74.1182794,40.56349183
S,-74.11856108,40.56399429
S,-74.10912243,40.63020993
S,-74.11788818,40.56409382
S,-74.11670078,40.56389322
S,-74.10760487,40.6301664
S,-74.10839156,40.62999533
S,-74.10723841,40.63021319
S,-74.10828715,40.63036622
S,-74.10997278,40.56399298
S,-74.10526899,40.63045622
H,-74.10458796,40.63050503
S,-74.10439548,40.63482062
S,-74.1183325,40.56153548
S,-74.10469026,40.63452728
S,-74.10044648,40.63444291
B,-74.10294733,40.63104462
S,-74.10340048,40.63063718
S,-74.16875512,40.55727665
S,-74.16915636,40.55897753
S,-74.16628205,40.54770026
S,-74.1059578,40.63074151
B,-74.10862509,40.62995905
S,-74.07517598,40.6273798
S,-74.16419081,40.54368088
S,-74.15113057,40.55007794
S,-74.11041765,40.62997902
S,-74.15102133,40.55084107
S,-74.10276394,40.63070774
S,-74.09819727,40.63382517
S,-74.09324129,40.63146521
S,-74.07614452,40.63793707
S,-74.15077796,40.55173781
S,-74.07816656,40.63836615
S,-74.15063569,40.55253174
S,-74.11002462,40.63005426
S,-74.07589053,40.64172074
S,-74.15199534,40.5556983
S,-74.10716553,40.63889528
S,-74.07563028,40.64182238
S,-74.15234203,40.55638718
S,-74.15555414,40.56377722
S,-74.13459392,40.63659318
S,-74.13527053,40.634204
S,-74.15110698,40.55357786
S,-74.15103023,40.5523915
H,-74.13594399,40.63366893
H,-74.13679891,40.63275929
S,-74.13355611,40.63733104
S,-74.13463637,40.63578563
S,-74.1505641,40.54987616
B,-74.13329402,40.6376669
B,-74.13381922,40.63773284
S,-74.16345891,40.54277419
S,-74.13437753,40.63697506
S,-74.15271062,40.53577081
S,-74.13378582,40.63664737
S,-74.16255735,40.54187675
S,-74.13526626,40.63482771
S,-74.15209847,40.53543052
S,-74.13529969,40.63559566
S,-74.15196065,40.5365544
S,-74.12524337,40.62689326
S,-74.14135459,40.62938648
S,-74.14857237,40.62492588
S,-74.14674573,40.63085179
S,-74.14217907,40.54543076
S,-74.14000649,40.54795199
S,-74.13618498,40.63433119
S,-74.13272369,40.55227354
S,-74.13153391,40.63475237
S,-74.13229522,40.55356926
S,-74.12470721,40.63415374
S,-74.13996048,40.63049276
S,-74.14248028,40.6273851
S,-74.11810019,40.63430937
S,-74.11748274,40.63435815
S,-74.16435859,40.52783429
S,-74.11702307,40.63474918
S,-74.1175184,40.6346959
S,-74.16402527,40.52863609
S,-74.16178543,40.52956452
S,-74.1233324,40.6168206
S,-74.16093397,40.52931468
S,-74.12983871,40.63355758
S,-74.12779676,40.63091313
S,-74.15901342,40.53070478
S,-74.12539047,40.63699543
S,-74.12055223,40.6343976
S,-74.11594771,40.64127016
S,-74.11468168,40.64207046
S,-74.15460884,40.5340927
S,-74.11298835,40.63725164
S,-74.13100674,40.62651105
S,-74.16739648,40.54869712
S,-74.12349427,40.62082489
S,-74.1681045,40.55207111
S,-74.16957562,40.5585164
S,-74.1234123,40.61578957
S,-74.19911242,40.55722521
S,-74.12690556,40.61292396
S,-74.19996876,40.55707132
S,-74.13696068,40.62407489
S,-74.13623644,40.62511289
S,-74.19621262,40.55789575
S,-74.13473395,40.62611371
S,-74.19724335,40.55896386
S,-74.19514373,40.55609881
S,-74.13302602,40.62657494
S,-74.19465407,40.55642827
S,-74.19069775,40.55183431
S,-74.19128848,40.55237411
S,-74.1810723,40.54710744
S,-74.11900119,40.62837423
S,-74.13048363,40.61272955
S,-74.21190547,40.55122112
S,-74.2148913,40.54129906
S,-74.12982326,40.62625575
S,-74.19684404,40.51893313
S,-74.18893269,40.52336231
H,-74.12204611,40.61251803
S,-74.18957088,40.5224896
S,-74.11704477,40.61329677
S,-74.11534292,40.61329376
S,-74.1865465,40.52422752
S,-74.19318817,40.52923786
H,-74.1397155,40.6300463
S,-74.1294207,40.62629561
S,-74.12842518,40.62643859
H,-74.13489994,40.63625189
H,-74.13715361,40.63303731
S,-74.13825962,40.62438845
S,-74.13363583,40.62613684
S,-74.20045464,40.52526957
S,-74.12957851,40.63387541
S,-74.12185259,40.61195013
S,-74.18194879,40.54435004
S,-74.19219066,40.53207227
S,-74.23476711,40.506565
S,-74.1310919,40.61390004
S,-74.22989431,40.50812974
S,-74.22968658,40.507555
S,-74.22403654,40.50830099
S,-74.13240525,40.60878254
S,-74.25121789,40.51325685
S,-74.23023026,40.50857448
S,-74.13162342,40.61284389
S,-74.24307252,40.50904196
S,-74.24382449,40.50974752
S,-74.16513604,40.62884947
S,-74.24104428,40.5116051
S,-74.24194946,40.51119617
S,-74.15114493,40.625206
S,-74.23317966,40.51631241
S,-74.16464119,40.62883423
S,-74.16857267,40.62181407
S,-74.16840083,40.62132004
S,-74.24336649,40.50991158
S,-74.14965973,40.62538466
S,-74.14882577,40.62427734
S,-74.14287578,40.62466828
S,-74.13314963,40.62621705
S,-74.13512986,40.62528152
S,-74.13845331,40.62410561
S,-74.09351068,40.58474277
S,-74.09284372,40.58525213
S,-74.09197968,40.58621339
S,-74.09561303,40.58301487
S,-74.08435151,40.58296273
S,-74.10752901,40.63817867
S,-74.1126065,40.63776697
S,-74.06668397,40.58985923
S,-74.06453729,40.59162126
S,-74.06550215,40.59083607
S,-74.06246349,40.59406823
S,-74.11124246,40.57092138
S,-74.11185346,40.57126118
S,-74.11033831,40.57044906
S,-74.10964348,40.57001575
S,-74.11122568,40.57153024
S,-74.11360095,40.57288363
S,-74.11624186,40.57429124
S,-74.1148737,40.57356252
S,-74.11593752,40.57346556
S,-74.11721686,40.57412773
S,-74.11570994,40.57396712
S,-74.10922033,40.57050316
S,-74.09070032,40.57133737
S,-74.09285474,40.57255404
S,-74.14047679,40.60708166
S,-74.12057638,40.60611893
S,-74.10453378,40.63877992
S,-74.10796088,40.63043476
S,-74.10610494,40.63041985
B,-74.10671573,40.63061094
B,-74.10380936,40.63057096
S,-74.1035578,40.6309849
S,-74.10250955,40.63111189
S,-74.1017033,40.63085353
S,-74.0860683,40.63558769
S,-74.07954046,40.63835388
S,-74.08582532,40.63414208
S,-74.07740191,40.63811977
S,-74.09704584,40.63366983
S,-74.11100526,40.63487533
S,-74.10632432,40.63453647
S,-74.09912126,40.63387779
S,-74.0973858,40.63409899
S,-74.12051726,40.60428663
S,-74.12086385,40.60159595
S,-74.1230062,40.59955293
S,-74.09429516,40.64069192
S,-74.12772596,40.59862062
S,-74.0771276,40.64451096
S,-74.07691462,40.64423776
S,-74.07779298,40.64383166
S,-74.13179836,40.60345875
S,-74.07671275,40.64239206
S,-74.13124919,40.60356908
H,-74.075736,40.64209383
S,-74.1314511,40.60529646
S,-74.07611546,40.64220904
S,-74.07625908,40.63973334
S,-74.13176935,40.60753469
S,-74.07587992,40.64142726
S,-74.07680922,40.63794132
S,-74.0776483,40.64147237
S,-74.17283389,40.60350577
S,-74.07774299,40.6417708
S,-74.17891913,40.59980216
S,-74.07939951,40.64336449
S,-74.18509758,40.59539968
S,-74.07791816,40.63917534
S,-74.18661445,40.59446092
S,-74.07762465,40.63945671
S,-74.18593183,40.59412071
S,-74.19078463,40.59200723
S,-74.07596828,40.64281502
S,-74.19247866,40.59107669
S,-74.1927318,40.59009896
S,-74.19183164,40.58684871
S,-74.08734521,40.63762785
S,-74.08655387,40.63692151
S,-74.08521338,40.63652017
S,-74.08847363,40.63686813
S,-74.0870286,40.63972146
S,-74.16329632,40.57802814
S,-74.09011422,40.64177533
S,-74.16313024,40.57939254
S,-74.16260145,40.5807833
S,-74.16191879,40.58226184
S,-74.08434752,40.64801591
S,-74.08268042,40.6445315
S,-74.16262564,40.58259956
S,-74.16097289,40.58357383
S,-74.1613867,40.58426605
S,-74.16291712,40.58597933
S,-74.16575142,40.59136379
S,-74.16393845,40.59272606
S,-74.1610215,40.60956321
S,-74.16282025,40.60743814
S,-74.18953043,40.59199068
S,-74.17389045,40.61492393
S,-74.17463348,40.61276142
S,-74.16062621,40.6071469
S,-74.18746578,40.59325971
S,-74.1942889,40.58920417
S,-74.19879408,40.58725544
S,-74.16288215,40.60187413
S,-74.16150407,40.59563133
S,-74.16737544,40.58841633
S,-74.15840949,40.59048731
S,-74.1230032,40.56043494
S,-74.13925287,40.57284328
S,-74.14296383,40.57203202
S,-74.14685891,40.57176261
S,-74.12863332,40.57469751
S,-74.06264311,40.60895323
S,-74.06328684,40.60976772
S,-74.07191282,40.61304189
S,-74.07217031,40.61338396
S,-74.07699829,40.61985035
S,-74.07742744,40.6203064
H,-74.07970195,40.62428851
S,-74.07940155,40.6247771
S,-74.07796388,40.62634055
S,-74.07669788,40.62868566
S,-74.07686954,40.62946734
S,-74.0767408,40.63077013
S,-74.07663351,40.63112839
S,-74.07624727,40.63186119
S,-74.07553917,40.63578563
S,-74.0770412,40.63757678
S,-74.07772785,40.63785359
S,-74.08199792,40.63114468
S,-74.08551698,40.62262729
S,-74.08457284,40.61678012
S,-74.08075338,40.61774111
S,-74.08800607,40.6154119
S,-74.09055953,40.60977587
S,-74.08819919,40.6116003
S,-74.0823627,40.60819574
S,-74.08764129,40.6318042
S,-74.06912333,40.60458736
S,-74.07904263,40.63841669
S,-74.09305449,40.63329555
S,-74.09577961,40.63153685
S,-74.09912701,40.6315857
B,-74.10073633,40.63132515
B,-74.10125132,40.63090175
S,-74.10927648,40.62984324
S,-74.10953397,40.63015265
S,-74.1136753,40.64272336
S,-74.10856838,40.64498649
